pessoas,maquinas,vazao_total,vazao_1,sensor_p1,vazao_2,sensor_p2,vazao_3,sensor_p3,vazamento,t_seg,hora,inicio_exp,fim_exp,meio_exp
91,0,3.42,1.20,0,0.96,1,1.26,0,1,62430,17:20:30,,,
90,4,4.06,1.13,1,1.64,0,1.30,1,1,62460,17:21:00,,,
90,1,4.26,1.54,0,1.48,0,1.24,1,1,62490,17:21:30,,,
89,2,4.02,1.07,1,1.49,0,1.45,1,1,62520,17:22:00,,,
90,5,4.36,1.43,1,1.48,1,1.45,0,1,62550,17:22:30,,,
90,2,3.20,0.97,1,1.20,1,1.03,0,1,62580,17:23:00,,,
90,4,3.57,1.21,1,1.27,1,1.09,1,1,62610,17:23:30,,,
90,5,3.97,1.09,1,1.21,0,1.67,0,1,62640,17:24:00,,,
90,0,3.55,1.29,1,1.29,1,0.98,0,1,62670,17:24:30,,,
90,0,3.42,0.90,0,1.48,1,1.05,0,1,62700,17:25:00,,,
90,3,4.24,1.51,0,1.28,1,1.45,1,1,62730,17:25:30,,,
91,4,4.14,1.21,1,1.54,1,1.39,1,1,62760,17:26:00,,,
90,4,4.22,1.57,1,1.27,1,1.39,1,1,62790,17:26:30,,,
90,1,3.80,1.44,0,1.38,1,0.98,1,1,62820,17:27:00,,,
90,1,4.15,1.38,0,1.31,1,1.46,0,1,62850,17:27:30,,,
90,0,3.05,1.01,0,0.98,1,1.06,1,1,62880,17:28:00,,,
89,5,3.57,1.08,0,1.20,1,1.28,1,1,62910,17:28:30,,,
90,3,3.33,1.12,0,1.07,0,1.14,1,1,62940,17:29:00,,,
90,3,3.42,1.22,1,1.04,0,1.16,0,1,62970,17:29:30,,,
89,5,3.68,1.10,0,1.27,1,1.30,1,1,63000,17:30:00,,,
89,4,3.72,1.48,1,1.19,1,1.04,0,1,63030,17:30:30,,,
89,2,3.15,1.11,0,0.98,0,1.06,0,0,63060,17:31:00,,,
89,3,3.98,1.22,0,1.17,0,1.58,0,0,63090,17:31:30,,,
89,1,3.24,1.13,0,1.02,1,1.10,0,1,63120,17:32:00,,,
89,2,3.07,0.98,0,1.12,1,0.98,1,1,63150,17:32:30,,,
90,5,3.59,1.09,0,1.32,1,1.18,0,1,63180,17:33:00,,,
90,5,4.21,1.51,1,1.07,0,1.63,0,1,63210,17:33:30,,,
89,5,3.57,1.07,1,1.12,0,1.38,1,1,63240,17:34:00,,,
89,0,3.60,1.29,1,1.29,0,1.02,0,1,63270,17:34:30,,,
89,5,3.92,1.31,1,1.22,0,1.39,0,1,63300,17:35:00,,,
89,2,3.75,1.03,1,1.15,1,1.56,1,1,63330,17:35:30,,,
88,1,3.07,0.93,1,0.95,0,1.19,0,1,63360,17:36:00,,,
88,2,3.55,1.21,1,1.01,1,1.34,1,1,63390,17:36:30,,,
87,0,3.17,0.94,0,1.21,1,1.02,0,1,63420,17:37:00,,,
86,5,4.09,1.33,1,1.35,0,1.41,1,1,63450,17:37:30,,,
85,5,4.26,1.39,0,1.46,1,1.42,0,1,63480,17:38:00,,,
86,3,3.62,1.52,1,1.11,0,0.99,0,1,63510,17:38:30,,,
85,3,3.44,1.23,0,1.15,1,1.05,1,1,63540,17:39:00,,,
85,1,3.15,1.00,0,1.23,0,0.92,1,1,63570,17:39:30,,,
86,1,3.79,1.47,1,1.09,1,1.23,0,1,63600,17:40:00,,,
86,5,3.95,1.22,1,1.34,0,1.39,0,1,63630,17:40:30,,,
86,5,3.50,1.03,0,1.32,1,1.15,0,1,63660,17:41:00,,,
86,5,3.53,1.05,1,1.12,0,1.36,1,1,63690,17:41:30,,,
86,3,3.58,1.38,0,1.08,1,1.12,0,1,63720,17:42:00,,,
87,2,3.78,1.35,0,1.46,1,0.98,1,1,63750,17:42:30,,,
87,2,3.49,1.26,0,1.25,0,0.98,0,0,63780,17:43:00,,,
87,4,3.84,1.43,0,1.42,0,0.99,0,0,63810,17:43:30,,,
86,2,3.60,1.19,0,1.10,1,1.31,0,1,63840,17:44:00,,,
86,2,3.64,1.32,1,1.10,1,1.22,1,1,63870,17:44:30,,,
86,2,3.32,1.02,0,1.35,1,0.94,1,1,63900,17:45:00,,,
85,5,3.31,1.14,1,1.19,1,0.99,1,1,63930,17:45:30,,,
86,3,3.31,1.21,0,1.08,1,1.02,1,1,63960,17:46:00,,,
86,2,3.78,1.38,1,0.97,0,1.43,0,1,63990,17:46:30,,,
85,1,3.38,0.93,1,1.10,0,1.35,0,1,64020,17:47:00,,,
86,0,3.70,1.21,0,1.15,0,1.34,0,0,64050,17:47:30,,,
86,5,3.56,1.12,0,1.33,0,1.11,0,0,64080,17:48:00,,,
87,4,3.96,1.44,0,1.50,1,1.01,1,1,64110,17:48:30,,,
87,2,3.81,1.18,0,1.23,0,1.39,1,1,64140,17:49:00,,,
88,2,3.77,1.16,1,1.18,1,1.43,1,1,64170,17:49:30,,,
89,5,3.70,1.45,1,1.19,0,1.06,1,1,64200,17:50:00,,,
89,0,3.47,1.35,1,1.22,0,0.90,0,1,64230,17:50:30,,,
89,2,3.63,1.55,1,1.11,0,0.97,1,1,64260,17:51:00,,,
90,0,3.13,1.14,1,0.99,1,1.00,1,1,64290,17:51:30,,,
90,1,3.53,1.10,1,1.39,1,1.05,0,1,64320,17:52:00,,,
90,2,3.92,1.51,0,1.12,0,1.29,1,1,64350,17:52:30,,,
91,1,5.80,0.94,0,1.31,1,1.55,1,1,64380,17:53:00,,,
90,3,3.88,1.42,0,1.30,0,1.16,0,0,64410,17:53:30,,,
91,3,3.44,1.19,0,1.11,1,1.13,1,1,64440,17:54:00,,,
92,5,3.58,1.11,0,1.36,1,1.11,0,1,64470,17:54:30,,,
91,0,3.43,1.44,1,1.01,1,0.98,0,1,64500,17:55:00,,,
91,3,3.42,1.14,0,1.11,1,1.16,1,1,64530,17:55:30,,,
90,2,3.47,1.16,1,0.99,1,1.32,0,1,64560,17:56:00,,,
91,2,3.51,1.28,0,1.22,0,1.01,1,1,64590,17:56:30,,,
91,2,3.87,1.25,1,1.52,0,1.09,0,1,64620,17:57:00,,,
90,1,3.25,1.10,0,1.08,0,1.07,0,0,64650,17:57:30,,,
91,3,4.49,1.53,0,1.55,0,1.42,1,1,64680,17:58:00,,,
91,5,4.10,1.47,1,1.52,1,1.11,1,1,64710,17:58:30,,,
90,2,3.46,1.33,0,1.01,1,1.12,0,1,64740,17:59:00,,,
90,4,3.91,1.53,0,1.27,0,1.11,1,1,64770,17:59:30,,,
90,1,3.55,1.16,1,1.46,0,0.93,1,1,64800,18:00:00,,,
91,4,4.15,1.24,1,1.29,0,1.62,0,1,64830,18:00:30,,,
90,4,3.49,1.15,1,1.06,0,1.29,0,1,64860,18:01:00,,,
90,0,4.02,1.23,0,1.38,1,1.41,1,1,64890,18:01:30,,,
89,5,3.33,1.12,0,1.04,1,1.17,1,1,64920,18:02:00,,,
89,2,3.61,1.29,0,1.19,1,1.13,0,1,64950,18:02:30,,,
88,0,3.51,1.38,1,0.93,0,1.21,0,1,64980,18:03:00,,,
89,3,4.01,1.00,1,1.52,0,1.49,1,1,65010,18:03:30,,,
88,3,3.26,1.07,1,1.13,1,1.06,1,1,65040,18:04:00,,,
89,4,3.94,1.20,1,1.29,1,1.45,1,1,65070,18:04:30,,,
88,4,3.52,1.40,1,1.09,1,1.04,0,1,65100,18:05:00,,,
87,4,4.54,1.47,0,1.50,0,1.56,1,1,65130,18:05:30,,,
88,1,3.87,1.50,1,1.16,0,1.20,1,1,65160,18:06:00,,,
87,4,3.18,1.14,0,1.03,0,1.02,1,1,65190,18:06:30,,,
87,3,4.12,1.49,0,1.12,0,1.51,1,1,65220,18:07:00,,,
87,1,3.25,0.92,1,1.11,1,1.23,1,1,65250,18:07:30,,,
87,3,3.09,1.00,1,1.09,0,0.99,0,1,65280,18:08:00,,,
87,0,3.00,1.14,1,0.91,0,0.95,1,1,65310,18:08:30,,,
87,3,3.58,1.55,0,1.05,1,0.99,0,1,65340,18:09:00,,,
87,5,4.01,1.33,1,1.37,0,1.31,0,1,65370,18:09:30,,,
87,0,3.58,0.95,1,1.43,1,1.21,0,1,65400,18:10:00,,,
87,5,3.77,1.34,1,1.22,0,1.21,1,1,65430,18:10:30,,,
87,2,3.50,1.41,0,1.16,0,0.93,0,0,65460,18:11:00,,,
87,3,3.84,1.14,1,1.22,1,1.48,0,1,65490,18:11:30,,,
87,1,3.56,1.37,1,1.16,1,1.03,0,1,65520,18:12:00,,,
87,1,3.27,1.26,1,1.06,0,0.95,0,1,65550,18:12:30,,,
86,5,3.86,1.05,1,1.29,0,1.52,0,1,65580,18:13:00,,,
86,3,3.29,1.09,1,1.24,1,0.96,0,1,65610,18:13:30,,,
85,3,4.13,1.48,0,1.28,0,1.37,0,0,65640,18:14:00,,,
85,3,3.15,1.03,1,0.95,0,1.18,0,1,65670,18:14:30,,,
86,4,3.51,1.19,1,1.10,0,1.22,1,1,65700,18:15:00,,,
85,0,3.54,1.42,1,0.90,1,1.21,0,1,65730,18:15:30,,,
85,5,3.46,1.19,0,1.07,0,1.21,0,0,65760,18:16:00,,,
85,2,3.64,1.40,0,0.93,0,1.31,1,1,65790,18:16:30,,,
84,5,4.01,1.39,0,1.32,0,1.30,0,0,65820,18:17:00,,,
84,0,6.06,0.99,1,1.20,0,0.88,1,1,65850,18:17:30,,,
84,3,3.73,1.09,1,1.30,1,1.34,0,1,65880,18:18:00,,,
85,0,2.85,1.02,0,0.87,1,0.96,1,1,65910,18:18:30,,,
85,2,3.70,1.40,0,0.97,0,1.34,0,0,65940,18:19:00,,,
84,5,3.56,1.18,1,1.34,0,1.04,0,1,65970,18:19:30,,,
85,0,3.17,1.29,1,1.01,1,0.87,0,1,66000,18:20:00,,,
85,1,3.59,0.98,0,1.21,0,1.40,0,0,66030,18:20:30,,,
85,2,3.36,1.23,0,1.02,1,1.11,1,1,66060,18:21:00,,,
86,2,2.92,1.05,1,0.93,0,0.95,1,1,66090,18:21:30,,,
86,4,3.41,1.05,1,1.32,1,1.04,1,1,66120,18:22:00,,,
85,5,3.12,1.00,1,1.09,1,1.03,0,1,66150,18:22:30,,,
84,2,3.97,1.14,0,1.44,0,1.39,1,1,66180,18:23:00,,,
84,4,3.77,1.48,1,1.04,0,1.25,0,1,66210,18:23:30,,,
84,3,3.59,1.36,1,1.26,1,0.96,1,1,66240,18:24:00,,,
83,4,3.22,0.94,0,1.04,0,1.24,1,1,66270,18:24:30,,,
84,4,3.49,1.20,1,1.35,0,0.94,0,1,66300,18:25:00,,,
84,5,3.93,1.39,0,1.31,1,1.24,0,1,66330,18:25:30,,,
84,3,3.44,1.06,1,1.28,1,1.09,0,1,66360,18:26:00,,,
84,0,3.24,1.08,0,1.08,0,1.09,1,1,66390,18:26:30,,,
84,1,3.41,1.29,1,1.01,0,1.12,0,1,66420,18:27:00,,,
83,4,3.38,1.18,0,0.96,0,1.24,0,0,66450,18:27:30,,,
83,1,2.97,1.04,1,1.01,1,0.93,0,1,66480,18:28:00,,,
82,3,3.36,0.94,1,1.14,0,1.28,0,1,66510,18:28:30,,,
81,2,3.29,0.91,1,1.01,1,1.37,1,1,66540,18:29:00,,,
81,3,3.05,1.10,1,0.99,0,0.96,0,1,66570,18:29:30,,,
82,0,2.78,0.87,1,0.95,0,0.95,0,1,66600,18:30:00,,,
81,2,3.46,1.10,1,1.38,1,0.98,0,1,66630,18:30:30,,,
81,1,3.07,1.18,0,0.85,1,1.04,1,1,66660,18:31:00,,,
81,2,3.68,1.34,0,1.09,1,1.25,0,1,66690,18:31:30,,,
81,2,2.82,0.98,0,0.89,1,0.95,0,1,66720,18:32:00,,,
82,5,3.36,1.38,0,1.00,1,0.99,1,1,66750,18:32:30,,,
83,3,3.10,0.97,0,1.18,0,0.95,1,1,66780,18:33:00,,,
82,5,3.42,1.03,1,1.03,0,1.36,0,1,66810,18:33:30,,,
81,5,3.98,1.45,1,1.37,1,1.15,1,1,66840,18:34:00,,,
81,3,3.67,1.41,1,1.08,1,1.18,1,1,66870,18:34:30,,,
81,0,2.94,0.88,1,1.17,1,0.89,0,1,66900,18:35:00,,,
81,0,2.75,1.08,1,0.84,1,0.83,0,1,66930,18:35:30,,,
80,2,3.33,1.31,0,1.06,0,0.97,0,0,66960,18:36:00,,,
79,2,3.60,1.22,1,1.28,1,1.10,0,1,66990,18:36:30,,,
80,5,3.61,1.04,0,1.24,0,1.34,0,0,67020,18:37:00,,,
80,4,3.34,1.14,0,1.14,1,1.06,1,1,67050,18:37:30,,,
80,0,3.29,1.13,0,1.33,0,0.83,0,0,67080,18:38:00,,,
79,0,3.19,1.23,1,1.01,0,0.94,1,1,67110,18:38:30,,,
80,5,4.22,1.42,0,1.30,0,1.50,1,1,67140,18:39:00,,,
79,1,2.99,1.16,0,0.87,0,0.96,1,1,67170,18:39:30,,,
78,2,2.90,0.88,1,1.07,1,0.95,0,1,67200,18:40:00,,,
77,0,2.81,0.84,1,0.96,1,1.01,0,1,67230,18:40:30,,,
77,5,3.37,1.00,0,1.08,1,1.30,1,1,67260,18:41:00,,,
77,0,2.65,0.79,0,0.81,1,1.05,1,1,67290,18:41:30,,,
77,0,3.20,1.22,1,0.90,1,1.08,0,1,67320,18:42:00,,,
77,2,2.91,0.90,1,0.93,0,1.08,0,1,67350,18:42:30,,,
77,5,3.34,1.02,1,0.99,0,1.33,0,1,67380,18:43:00,,,
76,4,3.13,0.95,0,1.30,1,0.88,1,1,67410,18:43:30,,,
75,4,2.91,0.89,1,1.02,0,1.00,1,1,67440,18:44:00,,,
74,4,3.06,0.94,1,1.08,1,1.03,1,1,67470,18:44:30,,,
74,0,2.80,0.80,0,0.90,1,1.10,0,1,67500,18:45:00,,,
73,4,2.74,0.91,0,0.95,1,0.88,1,1,67530,18:45:30,,,
74,4,3.35,0.93,1,1.07,0,1.35,1,1,67560,18:46:00,,,
74,0,2.38,0.82,0,0.81,1,0.74,0,1,67590,18:46:30,,,
74,2,3.16,1.05,1,1.19,1,0.92,1,1,67620,18:47:00,,,
73,3,3.07,0.85,0,1.28,1,0.94,1,1,67650,18:47:30,,,
72,3,2.98,0.82,0,1.07,1,1.09,0,1,67680,18:48:00,,,
72,5,2.93,0.92,1,1.14,0,0.87,1,1,67710,18:48:30,,,
73,1,2.50,0.91,0,0.82,1,0.78,1,1,67740,18:49:00,,,
72,4,3.46,1.09,1,1.30,0,1.06,0,1,67770,18:49:30,,,
72,4,3.04,0.96,1,0.87,1,1.22,0,1,67800,18:50:00,,,
72,1,2.50,0.80,0,0.88,1,0.82,0,1,67830,18:50:30,,,
71,0,2.35,0.83,0,0.76,0,0.76,1,1,67860,18:51:00,,,
71,0,3.12,1.11,0,0.85,1,1.16,0,1,67890,18:51:30,,,
72,5,3.40,1.31,0,0.95,1,1.15,1,1,67920,18:52:00,,,
71,5,3.34,0.94,0,1.33,0,1.06,1,1,67950,18:52:30,,,
71,4,3.07,1.12,1,0.99,0,0.96,1,1,67980,18:53:00,,,
70,4,2.86,0.96,0,0.93,0,0.98,0,0,68010,18:53:30,,,
69,5,2.88,0.91,0,1.00,0,0.97,0,0,68040,18:54:00,,,
68,4,2.54,0.81,0,0.87,0,0.85,1,1,68070,18:54:30,,,
68,0,2.65,0.91,0,0.83,1,0.92,1,1,68100,18:55:00,,,
68,5,3.22,1.19,1,0.92,0,1.12,0,1,68130,18:55:30,,,
68,0,2.85,1.00,0,1.10,1,0.76,0,1,68160,18:56:00,,,
68,0,2.39,0.69,1,0.93,1,0.77,1,1,68190,18:56:30,,,
68,0,2.11,0.74,1,0.69,0,0.68,0,1,68220,18:57:00,,,
67,4,2.58,0.89,0,0.86,1,0.83,0,1,68250,18:57:30,,,
67,3,3.13,1.08,1,0.89,0,1.16,1,1,68280,18:58:00,,,
67,0,2.48,0.75,1,0.74,0,0.99,1,1,68310,18:58:30,,,
67,5,3.51,1.25,0,1.23,1,1.03,0,1,68340,18:59:00,,,
67,3,2.67,0.93,0,0.79,1,0.94,1,1,68370,18:59:30,,,
67,0,2.55,1.12,1,0.75,1,0.68,0,1,68400,19:00:00,,,
67,5,2.91,0.96,0,1.08,1,0.87,0,1,68430,19:00:30,,,
67,0,2.51,0.91,1,0.72,0,0.88,0,1,68460,19:01:00,,,
68,0,2.81,0.76,0,1.00,0,1.05,1,1,68490,19:01:30,,,
67,2,2.41,0.90,1,0.76,0,0.76,0,1,68520,19:02:00,,,
67,1,2.58,0.75,0,0.97,1,0.86,0,1,68550,19:02:30,,,
68,5,3.12,1.10,0,0.94,1,1.09,0,1,68580,19:03:00,,,
69,1,2.52,0.83,0,0.82,1,0.87,0,1,68610,19:03:30,,,
68,4,3.17,1.22,0,1.03,0,0.92,1,1,68640,19:04:00,,,
68,0,2.93,1.10,0,1.01,1,0.82,1,1,68670,19:04:30,,,
69,0,2.73,1.06,0,0.96,0,0.71,0,0,68700,19:05:00,,,
68,4,3.04,1.13,1,0.98,1,0.93,1,1,68730,19:05:30,,,
68,2,2.65,1.07,0,0.76,0,0.82,0,0,68760,19:06:00,,,
68,2,2.60,0.74,0,1.09,1,0.77,1,1,68790,19:06:30,,,
68,1,2.72,0.71,1,1.15,0,0.87,0,1,68820,19:07:00,,,
68,2,3.14,1.15,0,1.15,0,0.84,1,1,68850,19:07:30,,,
69,0,2.27,0.72,1,0.86,0,0.69,0,1,68880,19:08:00,,,
69,4,2.83,1.05,1,0.94,0,0.84,0,1,68910,19:08:30,,,
69,1,2.89,1.15,1,0.89,0,0.85,0,1,68940,19:09:00,,,
70,0,2.86,1.08,0,0.96,1,0.82,1,1,68970,19:09:30,,,
69,1,2.87,1.03,0,0.94,0,0.90,0,0,69000,19:10:00,,,
68,4,2.92,0.91,0,1.18,0,0.82,0,0,69030,19:10:30,,,
68,1,2.74,0.97,1,0.88,1,0.89,0,1,69060,19:11:00,,,
69,0,2.63,0.85,0,0.77,1,1.01,0,1,69090,19:11:30,,,
68,5,2.90,1.02,0,0.86,0,1.01,1,1,69120,19:12:00,,,
67,1,2.77,0.93,1,1.07,0,0.76,1,1,69150,19:12:30,,,
68,3,2.69,0.84,1,0.76,1,1.10,0,1,69180,19:13:00,,,
67,2,3.04,0.99,0,0.92,1,1.12,1,1,69210,19:13:30,,,
68,0,2.65,0.78,0,0.82,1,1.05,0,1,69240,19:14:00,,,
68,2,2.70,0.86,1,1.09,1,0.75,1,1,69270,19:14:30,,,
68,3,2.56,0.89,0,0.79,1,0.88,1,1,69300,19:15:00,,,
69,4,3.42,1.25,1,1.04,0,1.13,1,1,69330,19:15:30,,,
68,1,2.49,0.76,1,0.92,1,0.82,1,1,69360,19:16:00,,,
69,3,3.02,0.93,1,1.21,1,0.87,1,1,69390,19:16:30,,,
70,2,2.70,0.88,1,1.04,0,0.78,1,1,69420,19:17:00,,,
69,0,2.25,0.85,1,0.70,0,0.70,0,1,69450,19:17:30,,,
69,0,2.84,0.97,0,0.74,0,1.13,0,0,69480,19:18:00,,,
68,2,2.31,0.79,1,0.76,0,0.76,1,1,69510,19:18:30,,,
67,0,2.71,0.93,1,0.83,0,0.96,0,1,69540,19:19:00,,,
68,1,2.86,0.95,0,0.99,0,0.93,1,1,69570,19:19:30,,,
68,4,3.42,1.11,1,1.23,0,1.09,0,1,69600,19:20:00,,,
68,4,2.61,0.84,0,0.91,1,0.86,0,1,69630,19:20:30,,,
67,3,3.15,1.14,1,1.02,0,1.00,1,1,69660,19:21:00,,,
68,1,2.80,0.97,0,1.07,1,0.76,1,1,69690,19:21:30,,,
67,3,2.63,0.94,0,0.84,0,0.85,1,1,69720,19:22:00,,,
66,4,2.74,1.08,1,0.88,0,0.78,0,1,69750,19:22:30,,,
66,3,2.87,1.03,1,0.77,1,1.08,1,1,69780,19:23:00,,,
66,1,2.79,0.92,0,1.03,0,0.84,0,0,69810,19:23:30,,,
66,2,2.59,1.14,0,0.73,1,0.72,0,1,69840,19:24:00,,,
67,3,2.68,0.79,1,0.83,1,1.06,1,1,69870,19:24:30,,,
67,4,2.99,1.05,0,0.89,0,1.04,1,1,69900,19:25:00,,,
68,3,2.85,0.85,0,0.78,0,1.22,0,0,69930,19:25:30,,,
68,1,2.69,0.79,0,1.01,0,0.89,0,0,69960,19:26:00,,,
68,4,3.23,0.96,0,1.11,0,1.16,1,1,69990,19:26:30,,,
68,5,3.07,1.07,1,1.12,0,0.88,1,1,70020,19:27:00,,,
68,3,3.11,0.89,1,1.24,1,0.97,1,1,70050,19:27:30,,,
67,4,3.28,0.99,0,1.15,0,1.14,0,0,70080,19:28:00,,,
66,5,2.58,0.85,0,0.88,0,0.85,1,1,70110,19:28:30,,,
66,1,2.68,1.07,1,0.76,1,0.85,0,1,70140,19:29:00,,,
65,5,3.25,1.16,1,0.88,1,1.21,1,1,70170,19:29:30,,,
65,5,2.64,0.97,1,0.80,1,0.87,0,1,70200,19:30:00,,,
65,4,2.84,0.90,1,1.14,1,0.80,1,1,70230,19:30:30,,,
65,5,3.12,1.15,0,1.08,1,0.89,0,1,70260,19:31:00,,,
64,0,2.32,0.70,1,0.82,1,0.80,1,1,70290,19:31:30,,,
64,1,2.63,0.98,1,0.85,1,0.80,1,1,70320,19:32:00,,,
64,2,2.69,0.79,1,1.11,1,0.79,1,1,70350,19:32:30,,,
65,1,2.70,0.89,1,0.94,0,0.87,0,1,70380,19:33:00,,,
65,3,2.76,0.85,0,1.12,0,0.79,1,1,70410,19:33:30,,,
65,3,2.64,0.76,0,0.85,0,1.03,1,1,70440,19:34:00,,,
66,2,2.80,0.75,1,1.00,1,1.06,0,1,70470,19:34:30,,,
66,5,2.87,0.91,1,1.16,1,0.81,0,1,70500,19:35:00,,,
67,5,3.09,0.98,1,1.05,1,1.06,0,1,70530,19:35:30,,,
67,4,3.03,0.88,1,1.04,1,1.11,1,1,70560,19:36:00,,,
67,3,2.91,1.08,0,0.88,1,0.96,0,1,70590,19:36:30,,,
67,1,2.55,0.87,1,0.80,0,0.88,1,1,70620,19:37:00,,,
66,3,2.77,1.09,0,0.92,0,0.76,0,0,70650,19:37:30,,,
67,4,3.22,0.84,0,1.20,0,1.18,0,0,70680,19:38:00,,,
68,2,2.74,1.17,1,0.74,1,0.83,1,1,70710,19:38:30,,,
69,5,3.31,1.13,0,1.28,1,0.90,0,1,70740,19:39:00,,,
69,4,3.10,1.26,0,0.85,1,0.99,0,1,70770,19:39:30,,,
70,5,3.21,0.93,1,1.33,1,0.95,0,1,70800,19:40:00,,,
71,3,2.94,0.89,1,1.02,0,1.04,0,1,70830,19:40:30,,,
71,0,2.42,0.81,1,0.90,1,0.71,1,1,70860,19:41:00,,,
71,1,2.85,0.95,1,1.15,1,0.74,1,1,70890,19:41:30,,,
71,0,2.82,1.04,1,0.91,0,0.87,1,1,70920,19:42:00,,,
70,5,3.15,0.98,1,1.05,0,1.12,0,1,70950,19:42:30,,,
71,2,2.94,0.98,0,0.79,1,1.16,1,1,70980,19:43:00,,,
70,5,3.51,1.24,0,1.26,0,1.01,1,1,71010,19:43:30,,,
70,4,3.42,1.25,1,1.07,0,1.10,1,1,71040,19:44:00,,,
70,3,3.33,1.01,0,1.10,0,1.22,1,1,71070,19:44:30,,,
70,1,2.46,0.79,0,0.88,1,0.78,1,1,71100,19:45:00,,,
69,0,2.84,0.78,0,1.15,0,0.91,1,1,71130,19:45:30,,,
68,2,2.61,0.77,0,1.00,1,0.84,0,1,71160,19:46:00,,,
67,2,2.70,0.81,1,0.88,1,1.01,0,1,71190,19:46:30,,,
66,0,2.33,0.69,0,0.81,0,0.83,1,1,71220,19:47:00,,,
65,1,2.67,1.05,1,0.71,0,0.90,1,1,71250,19:47:30,,,
66,2,2.40,0.74,0,0.94,0,0.72,1,1,71280,19:48:00,,,
66,1,2.65,0.98,0,0.84,1,0.82,1,1,71310,19:48:30,,,
65,4,2.91,0.84,1,1.09,0,0.98,1,1,71340,19:49:00,,,
64,5,3.08,1.08,0,1.04,1,0.96,0,1,71370,19:49:30,,,
64,4,3.05,1.10,0,0.92,1,1.03,0,1,71400,19:50:00,,,
63,5,3.27,1.15,1,1.06,0,1.07,0,1,71430,19:50:30,,,
62,5,2.89,1.05,0,0.85,1,0.99,0,1,71460,19:51:00,,,
62,3,2.69,0.93,1,0.85,0,0.92,0,1,71490,19:51:30,,,
62,0,2.62,0.84,0,1.03,0,0.75,1,1,71520,19:52:00,,,
61,4,2.56,0.71,0,0.83,0,1.02,1,1,71550,19:52:30,,,
61,0,2.68,0.79,0,1.02,0,0.87,1,1,71580,19:53:00,,,
61,2,2.71,0.69,1,1.03,1,0.98,1,1,71610,19:53:30,,,
62,0,2.27,0.78,1,0.67,1,0.82,0,1,71640,19:54:00,,,
61,0,2.20,0.62,0,0.79,0,0.78,1,1,71670,19:54:30,,,
62,2,2.70,0.83,0,0.82,1,1.04,0,1,71700,19:55:00,,,
62,4,3.13,1.05,0,0.95,0,1.13,1,1,71730,19:55:30,,,
62,2,3.11,1.08,1,1.04,0,0.99,1,1,71760,19:56:00,,,
63,3,2.61,0.85,0,0.78,0,0.98,0,0,71790,19:56:30,,,
63,3,2.64,0.90,0,0.93,0,0.82,1,1,71820,19:57:00,,,
63,2,2.35,0.71,0,0.91,0,0.73,1,1,71850,19:57:30,,,
64,3,2.97,1.09,1,0.91,0,0.96,0,1,71880,19:58:00,,,
65,3,2.73,0.88,1,0.79,0,1.05,0,1,71910,19:58:30,,,
65,2,2.39,0.81,0,0.81,1,0.77,1,1,71940,19:59:00,,,
65,0,2.51,0.96,0,0.75,1,0.80,1,1,71970,19:59:30,,,
66,4,2.90,0.82,0,1.02,0,1.05,0,0,72000,20:00:00,,,
66,2,2.58,1.11,1,0.74,0,0.73,1,1,72030,20:00:30,,,
66,0,2.38,0.80,1,0.86,0,0.73,1,1,72060,20:01:00,,,
66,2,2.97,1.01,1,0.82,0,1.14,1,1,72090,20:01:30,,,
65,4,2.83,1.19,0,0.90,1,0.75,0,1,72120,20:02:00,,,
64,4,2.80,0.92,1,0.99,0,0.89,0,1,72150,20:02:30,,,
64,1,2.65,0.74,0,1.10,0,0.81,0,0,72180,20:03:00,,,
65,3,2.66,0.83,0,0.93,0,0.90,1,1,72210,20:03:30,,,
64,2,2.50,0.78,1,0.87,0,0.85,0,1,72240,20:04:00,,,
64,3,2.85,0.90,1,0.92,1,1.03,0,1,72270,20:04:30,,,
63,5,2.81,1.06,0,0.84,1,0.91,1,1,72300,20:05:00,,,
62,5,2.61,0.83,1,0.98,1,0.80,0,1,72330,20:05:30,,,
61,4,2.65,0.91,0,0.85,0,0.88,1,1,72360,20:06:00,,,
61,4,2.72,1.01,1,0.81,0,0.90,1,1,72390,20:06:30,,,
61,2,2.82,1.03,0,0.72,0,1.07,1,1,72420,20:07:00,,,
61,4,2.99,0.95,1,1.12,0,0.93,1,1,72450,20:07:30,,,
61,3,2.44,0.73,0,0.81,0,0.90,0,0,72480,20:08:00,,,
60,1,2.13,0.63,0,0.63,0,0.87,1,1,72510,20:08:30,,,
59,0,2.57,0.94,0,0.87,0,0.77,0,0,72540,20:09:00,,,
58,3,2.41,0.89,0,0.82,1,0.71,1,1,72570,20:09:30,,,
58,2,2.50,0.64,0,0.87,0,0.99,0,0,72600,20:10:00,,,
58,0,2.26,0.67,0,0.67,0,0.91,0,0,72630,20:10:30,,,
58,0,2.48,0.73,1,0.78,1,0.97,1,1,72660,20:11:00,,,
59,0,2.13,0.65,1,0.69,0,0.79,0,1,72690,20:11:30,,,
59,1,2.57,0.94,1,0.87,1,0.76,0,1,72720,20:12:00,,,
59,0,2.25,0.81,0,0.80,0,0.65,0,0,72750,20:12:30,,,
58,4,2.22,0.72,1,0.70,0,0.79,1,1,72780,20:13:00,,,
58,2,2.35,0.97,1,0.71,1,0.67,1,1,72810,20:13:30,,,
